origin_data_source_category_id,target_data_source_category_id,origin_data_source_category_size,target_data_source_category_size,size_change
722146,1006261671,333132,0,0
722147,1006261481,1961460,0,0
722149,1006979191,1760316,0,0
723816,1006261491,269280,0,0
723817,1006261351,1894956,0,0
725168,1006978651,2128536,0,0
725169,1006261361,282540,0,0
725170,1006261681,1851504,0,0
725171,1006261501,293964,0,0
725172,1006261371,1871496,0,0
725173,1006261271,325176,0,0
725174,1006261691,1985124,0,0
727183,1006261611,379644,0,0
727184,1006261511,2198916,0,0
727775,1006261521,359448,0,0
727776,1005350769,2055912,0,0
730796,1006978081,2187288,0,0
731638,1006261801,311304,0,0
731639,1006261741,1889040,0,0
739035,1006265321,275400,0,0
739036,1006265311,1769088,0,0
739876,1012446541,178704,0,0
739877,1005300439,8171016,0,0
739878,1012446531,324972,0,0
739879,1005300539,5365404,0,0
739880,1012446401,189312,0,0
739881,1005300669,8962944,0,0
739882,1012446461,134028,0,0
739883,1005300309,8777712,0,0
739884,1012446381,163608,0,0
739885,1005300679,8240376,0,0
739887,1005300319,8589828,0,0
739888,1012446431,221544,0,0
739889,1005300689,9230796,0,0
742569,1013710761,352308,0,0
742570,1006979201,2162400,0,0
744823,1006265381,329052,0,0
744824,1006265371,2046528,0,0
745342,1012446481,189312,0,0
745343,1005300329,9475800,0,0
745345,1012446441,197676,0,0
745346,1005300549,6648156,0,0
745484,1012446491,126888,0,0
745485,1005300559,3822348,0,0
745505,1012446391,245208,0,0
746026,1012446451,180948,0,0
746027,1005300699,8554332,0,0
746033,1012446411,347820,0,0
746034,1005300709,5277480,0,0
746036,1012446501,214404,0,0
746037,1005300459,8385012,0,0
746042,1012446511,151368,0,0
746043,1005300339,8028216,0,0
746057,1012446521,200124,0,0
746058,1005300349,9614316,0,0
746060,1012446421,182172,0,0
746061,1005300359,9060660,0,0
746094,1012446471,151368,0,0
746095,1005300469,8271792,0,0
746097,1012446301,168096,0,0
746098,1005300369,8036784,0,0
746100,1012446311,314364,0,0
746101,1005300569,10684908,0,0
746103,1012446231,179520,0,0
746104,1005299989,8410716,0,0
746104,1005300719,8410716,0,0
746106,1012446281,248064,0,0
746107,1005300479,9380328,0,0
746109,1012446321,185640,0,0
746110,1005300489,8546376,0,0
746112,1012446291,180540,0,0
746113,1005300379,8806476,0,0
746116,1005300579,5443128,0,0
746118,1012446241,309876,0,0
746119,1005300729,3465552,0,0
746121,1012445681,158712,0,0
746121,1012446331,158712,0,0
746122,1005300009,8302800,0,0
746122,1005300739,8302800,0,0
746138,1012446341,307428,0,0
746139,1005300389,9383592,0,0
746141,1012446271,197676,0,0
746142,1005300399,8803620,0,0
746144,1012446351,195228,0,0
746145,1005300589,8374608,0,0
746147,1012446251,182172,0,0
746148,1005300749,8215284,0,0
746150,1012446361,309876,0,0
746151,1005300759,9761400,0,0
746153,1012446261,338028,0,0
746154,1005300499,10116360,0,0
746159,1012446371,177888,0,0
746160,1005300409,5891520,0,0
746162,1012446111,154224,0,0
746163,1005300599,8196312,0,0
746165,1012446211,144024,0,0
746166,1005300769,8229156,0,0
746168,1012446081,186252,0,0
746169,1005300509,8542296,0,0
746171,1012446221,171768,0,0
746172,1005300519,8023932,0,0
746174,1012446091,148512,0,0
746175,1005300419,8245272,0,0
746177,1012446121,219096,0,0
746178,1005300609,9258336,0,0
746180,1012446101,215832,0,0
746181,1005300619,5705880,0,0
746184,1012446171,170340,0,0
746185,1005299899,8235684,0,0
746185,1005300629,8235684,0,0
746188,1012446181,150552,0,0
746189,1005300639,8943156,0,0
746191,1012446151,229500,0,0
746192,1005299919,9219984,0,0
746192,1005300649,9219984,0,0
746194,1012446191,208692,0,0
746195,1005300779,8825448,0,0
746200,1012446131,156672,0,0
746201,1005300299,8355024,0,0
746201,1005300429,8355024,0,0
746203,1012446161,162996,0,0
746204,1005300659,8140416,0,0
746206,1012446201,199104,0,0
746207,1005300789,8289948,0,0
746209,1012446141,187476,0,0
746210,1005300799,8946216,0,0
746212,1012446041,263160,0,0
746213,1005300529,9733860,0,0
746339,1006978091,1844364,0,0
747180,1006265291,295596,0,0
747181,1006265341,1817640,0,0
747185,1006265351,371892,0,0
747186,1006265331,2178720,0,0
747188,1006265301,288864,0,0
747189,1006265361,1926372,0,0
747191,1013710601,204204,0,0
747192,1006979731,1513476,0,0
749290,1014699641,16053576,0,0
749294,1014699601,16373448,0,0
749297,1014699561,16297152,0,0
749357,1014699571,16048680,0,0
749362,1014699631,15636600,0,0
749365,1014699651,16357332,0,0
749372,1014699591,16486260,0,0
749375,1014699611,15910572,0,0
749378,1014699581,15814284,0,0
749381,1014699621,16315308,0,0
749384,1014699531,16740240,0,0
749387,1014699541,16558680,0,0
749599,1014699551,15858144,0,0
750548,1006978661,2116704,0,0
750552,1006978371,2120172,0,0
753590,1013710611,222156,0,0
753591,1006979211,1625268,0,0
753594,1006978961,1873128,0,0
753597,1006978021,1665252,0,0
753599,1013710051,298860,0,0
753600,1006978031,2053464,0,0
753602,1013710061,269076,0,0
753603,1006978381,1881084,0,0
753605,1013710031,269484,0,0
753606,1006978101,1858644,0,0
753609,1006979701,1602624,0,0
753611,1013710571,331704,0,0
753612,1006978391,2135268,0,0
753614,1013710651,289272,0,0
753615,1006978111,1847832,0,0
753617,1013710621,319056,0,0
753618,1006979711,2082024,0,0
753620,1013710661,316608,0,0
753621,1006978401,1890264,0,0
753635,1013710131,326196,0,0
753636,1006979221,2290104,0,0
753638,1013710071,517956,0,0
753639,1006978671,2799696,0,0
753641,1013710141,238272,0,0
753642,1006978121,1913112,0,0
753644,1013710081,274788,0,0
753645,1006978971,2060196,0,0
753648,1006978681,2228496,0,0
753650,1013710091,278868,0,0
753651,1006978131,1888836,0,0
753654,1006978981,2063256,0,0
753656,1013710151,297636,0,0
753657,1006978691,2112216,0,0
753659,1013710101,392700,0,0
753660,1006978141,2258484,0,0
753662,1013710161,300288,0,0
753663,1006978991,1982880,0,0
753665,1013710111,392904,0,0
753666,1006978701,2513688,0,0
753669,1006978041,2533884,0,0
753671,1013710121,347004,0,0
753672,1006979001,2491248,0,0
753674,1013710041,315996,0,0
753675,1006978711,2116908,0,0
753678,1006978051,2251956,0,0
753772,1006978061,2104056,0,0
754741,1012445381,171360,0,0
754741,1012446001,171360,0,0
754742,1005457626,8370324,0,0
754756,1005484169,2580396,0,0
758204,1013710171,516528,0,0
758205,1006978151,2824584,0,0
758207,1013709961,390864,0,0
758208,1006979011,2444328,0,0
758210,1013710001,296412,0,0
758211,1006978411,1785204,0,0
758213,1013709971,348636,0,0
758214,1006978161,2177496,0,0
758216,1013709911,326400,0,0
758217,1006979021,2306832,0,0
758220,1013709941,291312,0,0
758221,1006979031,1752972,0,0
758989,1006977771,2178720,0,0
758992,1006979041,1945956,0,0
758994,1013709951,341700,0,0
758995,1006978721,2151384,0,0
758997,1013709891,451452,0,0
758998,1006977781,1939836,0,0
762709,1013710541,203796,0,0
762710,1006978741,1631592,0,0
763344,1006978171,2188308,0,0
766892,1013710581,257652,0,0
766893,1006979751,1756848,0,0
767391,1012445441,302736,0,0
767391,1012446031,302736,0,0
767396,1012445341,270912,0,0
767396,1012446051,270912,0,0
767399,1012445951,333948,0,0
767402,1012445961,306000,0,0
767405,1012445981,271932,0,0
767408,1012446061,272340,0,0
767411,1012445991,476952,0,0
767414,1012446071,324768,0,0
767417,1012445971,291108,0,0
767421,1012445931,385152,0,0
767425,1012446011,387192,0,0
767428,1012446021,257040,0,0
767431,1012445251,420852,0,0
767434,1012445271,222564,0,0
767437,1012445301,266016,0,0
767440,1012445281,357816,0,0
767441,1014046971,2103648,0,0
767465,1012445181,265404,0,0
767468,1012445211,430236,0,0
767471,1012445191,264792,0,0
767474,1012445221,369648,0,0
767477,1012445321,298248,0,0
767480,1012445231,354348,0,0
767506,1012445031,394332,0,0
767512,1012445041,300696,0,0
767515,1012445081,260916,0,0
767518,1012445121,342312,0,0
767521,1012445091,300492,0,0
767524,1012445131,222156,0,0
767527,1012445051,566304,0,0
767528,1014046941,2609160,0,0
767530,1012445141,311508,0,0
767531,1014046951,1881084,0,0
767536,1012445101,352512,0,0
767539,1012444511,290496,0,0
767539,1012445151,290496,0,0
767545,1012445161,531828,0,0
767548,1012445061,267240,0,0
767551,1012445171,260304,0,0
767554,1012445071,285192,0,0
767557,1012445111,235212,0,0
767560,1012444881,245004,0,0
767563,1012444931,359040,0,0
767566,1012444991,428808,0,0
767569,1012444891,47532,0,0
767572,1012445001,228480,0,0
767575,1012444901,365772,0,0
767576,1007445661,2184228,0,0
767578,1012444941,290088,0,0
767579,1014046961,1719720,0,0
767581,1012444911,300900,0,0
767584,1012444951,328848,0,0
767587,1012445011,398208,0,0
767590,1012444961,182988,0,0
767593,1012445021,454308,0,0
767596,1012444921,353328,0,0
767599,1012444971,337212,0,0
767602,1012444981,257244,0,0
767605,1012444851,362304,0,0
767608,1012444781,299880,0,0
767611,1012444861,264384,0,0
767615,1012444761,275604,0,0
767621,1012444771,335376,0,0
767627,1012444751,484296,0,0
767631,1012444731,355980,0,0
767637,1012444841,237660,0,0
767640,1012444831,323748,0,0
767646,1012444741,433296,0,0
767650,1012444811,445128,0,0
767653,1012444871,372300,0,0
767656,1012444791,363732,0,0
767659,1012444821,403716,0,0
767662,1012444801,420852,0,0
769908,1006978421,1971252,0,0
773585,1013710631,298656,0,0
773586,1006977791,1966152,0,0
777805,1006978431,2025516,0,0
777808,1013709901,392292,0,0
777809,1006978751,2324988,0,0
777812,1006978181,2278680,0,0
777818,1013709981,392088,0,0
777819,1006978441,2426172,0,0
777821,1013710011,485724,0,0
777822,1006978761,2260524,0,0
777825,1006977801,2429640,0,0
777827,1013709921,409632,0,0
777828,1006978451,1839468,0,0
777831,1006978771,1488588,0,0
782332,1013709931,247452,0,0
782333,1005889641,1669944,0,0
782336,1013710021,239292,0,0
782337,1005889651,1613844,0,0
782339,1013709991,294372,0,0
782340,1005889661,1925556,0,0
782343,1013709881,280704,0,0
782344,1005889671,1713600,0,0
782346,1013709841,213180,0,0
782347,1005889621,1537344,0,0
782349,1013709781,423708,0,0
782350,1005889631,1656480,0,0
784524,1013710551,228888,0,0
784525,1006977811,1563048,0,0
785179,1013710561,320688,0,0
785180,1006978461,1926984,0,0
785184,1006978781,1683408,0,0
785186,1013710671,469812,0,0
785187,1006977821,2118540,0,0
785189,1013709851,280500,0,0
785190,1006979051,1695648,0,0
785192,1013710681,502044,0,0
785193,1006978791,2130372,0,0
785198,1013709801,361284,0,0
785199,1006978471,1854768,0,0
785201,1013710591,292128,0,0
785202,1006978481,1802748,0,0
785205,1006978191,1667088,0,0
785207,1013710641,254592,0,0
785208,1006979061,1685040,0,0
785210,1013710511,256224,0,0
785211,1006978491,1714824,0,0
785214,1006978201,1687284,0,0
785216,1013709811,451452,0,0
785217,1006979071,1888020,0,0
785219,1013709871,238476,0,0
785220,1006978501,1700136,0,0
790108,1013709831,239496,0,0
790109,1006977831,1753380,0,0
790761,1014699411,15513996,0,0
790764,1014699421,15904044,0,0
790798,1013709751,232560,0,0
790799,1006977841,1677288,0,0
797177,1006978801,1602216,0,0
797905,1013710391,279276,0,0
797906,1006978811,1814784,0,0
798091,1006978511,1584672,0,0
800369,1013709821,321708,0,0
800370,1006978521,2066928,0,0
800372,1013709861,292536,0,0
800373,1006977851,2089980,0,0
803749,1013710401,387192,0,0
803750,1006978531,1938816,0,0
803756,1006978221,2605896,0,0
812621,1014948441,2234616,0,0
814820,1006978541,2606712,0,0
814987,1006977931,2353548,0,0
815051,1006979101,2548980,0,0
815480,1007288061,1632,0,0
816762,1006979111,2086104,0,0
816765,1006978551,1721760,0,0
816865,1006978231,2985336,0,0
816891,1006460531,1339464,0,0
816896,1006460491,1199112,0,0
816901,1006460421,1250928,0,0
816911,1006460501,1499808,0,0
816916,1006460431,1495524,0,0
816921,1006460541,1614252,0,0
816926,1006460511,6393768,0,0
816931,1006460461,1440036,0,0
816936,1006460551,1641792,0,0
816941,1006460441,1267452,0,0
816946,1006460471,1193196,0,0
816951,1006460521,1381692,0,0
816960,1006978821,2785824,0,0
817013,1013710431,283968,0,0
817014,1006977861,1862724,0,0
817022,1013710521,229500,0,0
817023,1006977871,1692384,0,0
817025,1013710471,393108,0,0
817026,1006978241,2183412,0,0
817028,1013710341,338232,0,0
817028,1013710441,338232,0,0
817029,1006977941,1993284,0,0
817029,1011373901,1993284,0,0
817031,1013710481,302532,0,0
817032,1006977881,1697076,0,0
817034,1013710451,496332,0,0
817035,1006978251,1860684,0,0
817037,1013710531,313344,0,0
817038,1006977951,1924740,0,0
817095,1006978831,2124252,0,0
817156,1006978561,2088144,0,0
817159,1006977891,1649952,0,0
817162,1006978841,1785816,0,0
817164,1013710421,250920,0,0
817165,1006978571,1679124,0,0
817171,1006978851,2115276,0,0
817357,1006977901,2585700,0,0
817445,1013710491,298044,0,0
817446,1006978861,1960032,0,0
817448,1013710461,432276,0,0
817449,1006978581,1949832,0,0
817451,1013710501,239904,0,0
817452,1006977971,1770720,0,0
817455,1006978871,2080596,0,0
817478,1006978881,2780928,0,0
817545,1013710411,213384,0,0
817549,1006978261,2563260,0,0
817650,1006460561,1374756,0,0
818538,1006460481,1620576,0,0
818538,1006460571,1620576,0,0
818543,1006460451,6598584,0,0
818867,1006978591,1641792,0,0
819143,1013710381,250512,0,0
819147,1006978891,3170976,0,0
819456,1013710371,543660,0,0
819457,1006978271,2133840,0,0
820954,1006978601,1584264,0,0
825170,1010969961,423708,0,0
825171,1010955721,2090592,0,0
825186,1010970011,376992,0,0
825187,1010955731,1628940,0,0
826242,1010969901,358836,0,0
826243,1010955741,2087124,0,0
836610,1006933071,950844,0,0
836611,1006933091,992664,0,0
836612,1006933041,5967408,0,0
836613,1006933121,1080792,0,0
836614,1006933141,6818700,0,0
836616,1006933101,996744,0,0
836619,1006933151,6826860,0,0
836620,1006933111,959004,0,0
837707,1007053021,1569168,0,0
837749,1007031941,1590384,0,0
841294,1007031951,1474104,0,0
842293,1007031961,1350072,0,0
842299,1007032071,1396380,0,0
842395,1007032141,1625064,0,0
842433,1007032081,1336404,0,0
842439,1007031871,1189524,0,0
842444,1007032031,1414740,0,0
842450,1007032251,1571820,0,0
842456,1007032091,1322736,0,0
842464,1007031971,1443912,0,0
842510,1007031881,6845424,0,0
842561,1007032121,1457580,0,0
842583,1007032061,1515108,0,0
842595,1007031981,1344156,0,0
842612,1007031991,1287648,0,0
842617,1007053081,1619352,0,0
842833,1007053111,1382712,0,0
842838,1007053001,1261536,0,0
842843,1007052971,1479204,0,0
842850,1007053031,1505112,0,0
842855,1007032211,1539384,0,0
842866,1007052981,1355784,0,0
842874,1007032001,1568352,0,0
842879,1007053011,1625268,0,0
842885,1007052911,1335996,0,0
842891,1007053041,1268064,0,0
842912,1007053121,1168104,0,0
842920,1007031891,1211964,0,0
842925,1007052951,1386792,0,0
842931,1007053091,1624860,0,0
843080,1007053101,1427592,0,0
843090,1007032101,1031016,0,0
843098,1007031921,1206456,0,0
843106,1007053071,1202988,0,0
843111,1007032181,6232608,0,0
843120,1007053131,1436160,0,0
843125,1007032161,1443708,0,0
843130,1007052991,1589976,0,0
843136,1007052921,1572636,0,0
843142,1007052961,1321308,0,0
843148,1007032231,1309884,0,0
843153,1007053051,1014288,0,0
843158,1007053061,1325592,0,0
843163,1007052931,1461864,0,0
843168,1007031931,1409844,0,0
843173,1007052941,1674636,0,0
843486,1007032291,1303152,0,0
843560,1007032131,1384956,0,0
843565,1007032041,1403724,0,0
843572,1007032221,1449216,0,0
844459,1007032111,6918456,0,0
844516,1007032171,1283976,0,0
844523,1007032051,1309476,0,0
844531,1007032021,1145052,0,0
845687,1007173821,1356192,0,0
845692,1007173811,1302132,0,0
845697,1007173761,1574064,0,0
845702,1007173741,1181976,0,0
845707,1007207341,0,0,0
845712,1007173781,1422492,0,0
845717,1007173751,1470636,0,0
845722,1007173771,1676268,0,0
845727,1007173731,1451052,0,0
845732,1007173791,1631796,0,0
845737,1007173801,1633632,0,0
846040,1007202851,0,0,0
846502,1007032301,1160760,0,0
846507,1007031901,1390464,0,0
846512,1007032151,1729716,0,0
846518,1007032191,1598136,0,0
846523,1007032271,1268676,0,0
846528,1007032011,1346196,0,0
846534,1007032201,1306416,0,0
846539,1007031911,1634856,0,0
846544,1007032261,1374960,0,0
846549,1007032241,1278060,0,0
853932,1007032281,1353744,0,0
869827,1007219201,2382108,0,0
869829,1007219051,3555516,0,0
869831,1007219211,33456,0,0
869835,1007219141,42432,0,0
869836,1007219221,1428,0,0
869837,1007219171,1451460,0,0
869838,1007219061,1336404,0,0
869839,1007219101,1335384,0,0
869840,1007219231,1375368,0,0
869841,1007219181,1596708,0,0
869842,1007219071,834972,0,0
869843,1007219111,944112,0,0
870389,1007219241,1289892,0,0
870390,1007219081,1356600,0,0
870391,1007219121,998376,0,0
870392,1007219151,1035300,0,0
875080,1007439971,2296428,0,0
875081,1007439931,2333148,0,0
877334,1007445971,718896,0,0
877335,1007446001,1782144,0,0
877336,1007446061,1614252,0,0
877378,1007445911,698700,0,0
877379,1007445941,507348,0,0
877409,1007445891,1377612,0,0
877414,1007445921,551208,0,0
877415,1007445951,291312,0,0
877420,1007445991,12240,0,0
877421,1007445901,1836,0,0
877422,1007445881,3672,0,0
877423,1007445931,3468,0,0
877424,1007445961,8160,0,0
879999,1007440001,2616300,0,0
880001,1007439921,2286840,0,0
880003,1007439941,2344572,0,0
882177,1007623691,9533328,0,0
882178,1007613751,9431940,0,0
882179,1007551611,9812808,0,0
882180,1007606201,9432960,0,0
882181,1007623701,9581064,0,0
882182,1007613761,9605340,0,0
882183,1007551621,9398892,0,0
882184,1007562731,9631860,0,0
882185,1007606211,9491508,0,0
882186,1007623711,9492936,0,0
882187,1007613771,9456012,0,0
882188,1007551631,9459684,0,0
882189,1007562741,9524352,0,0
882190,1007623721,9581472,0,0
882191,1007616751,9295872,0,0
882192,1007551641,9644916,0,0
882193,1007562751,10199796,0,0
882194,1007606221,9540468,0,0
882195,1007623731,9677352,0,0
882196,1007616761,9772620,0,0
882197,1007551651,9417864,0,0
882198,1007562761,9393792,0,0
882199,1007606231,9662052,0,0
882200,1007551661,10247532,0,0
882201,1007562771,9573720,0,0
882202,1007606241,9724068,0,0
882203,1007623741,9347076,0,0
882205,1007551671,9486816,0,0
882206,1007562781,9458664,0,0
882207,1007606251,10175316,0,0
882209,1007616781,9396648,0,0
882210,1007562791,10609224,0,0
882211,1007606261,10024764,0,0
882213,1007616791,9486408,0,0
882215,1007562801,9739572,0,0
882216,1007606271,1941468,0,0
882217,1007623771,9788532,0,0
882218,1007616801,9680616,0,0
882219,1007551691,9525168,0,0
882220,1007606281,10062504,0,0
882221,1007623781,10798944,0,0
882222,1007616811,9295260,0,0
882223,1007551701,10030476,0,0
882225,1007606291,9422352,0,0
882226,1007623791,10346676,0,0
882227,1007616821,10206120,0,0
882228,1007551711,10198572,0,0
882229,1007562821,9497424,0,0
882231,1007616831,9869724,0,0
882232,1007551721,10668180,0,0
882233,1007562831,9675516,0,0
882234,1007606301,9355440,0,0
882235,1007623811,9211008,0,0
882236,1007616841,9575556,0,0
882237,1007551731,9945816,0,0
882238,1007562841,10464996,0,0
882240,1007616851,9348912,0,0
882241,1007551741,9484368,0,0
882242,1007562851,9651444,0,0
882243,1007606321,10651248,0,0
882244,1007623821,9545364,0,0
882245,1007616861,9677964,0,0
882246,1007551751,9872988,0,0
882247,1007562861,9928272,0,0
882248,1007606331,9449076,0,0
882249,1007623831,8606352,0,0
882250,1007551761,9284244,0,0
882251,1007562871,9300768,0,0
882252,1007606341,9754668,0,0
882253,1007623841,10318728,0,0
882254,1007616871,8569428,0,0
882255,1007551771,9692856,0,0
882256,1007562881,9628392,0,0
882257,1007606351,9836472,0,0
882258,1007623851,9380328,0,0
882259,1007616881,9932964,0,0
882260,1007562891,9662460,0,0
882262,1007623861,10510488,0,0
882263,1007616891,10161036,0,0
882264,1007551781,8552088,0,0
882265,1007562901,9992328,0,0
882266,1007606371,10681644,0,0
882267,1007623871,10032312,0,0
882268,1007616901,9111252,0,0
882269,1007551791,1190544,0,0
882270,1007606381,10516404,0,0
882271,1007631201,9939696,0,0
882272,1007616911,9844836,0,0
882273,1007551801,10504572,0,0
882274,1007562911,7043304,0,0
882275,1007606391,9319536,0,0
882276,1007631211,9365436,0,0
882277,1007616921,9392976,0,0
882278,1007551811,9517212,0,0
882279,1007562921,1508988,0,0
882280,1007631221,9566580,0,0
882281,1007616931,11330364,0,0
882282,1007551821,10364424,0,0
882283,1007562931,10258956,0,0
882284,1007606401,9841164,0,0
882285,1007631231,9697344,0,0
882286,1007616941,9508440,0,0
882287,1007551831,9987840,0,0
882288,1007562941,10869732,0,0
882289,1007606411,9747936,0,0
882291,1007551841,10409304,0,0
882291,1007856491,10409304,0,0
882292,1007562951,8972328,0,0
882293,1007606421,10041696,0,0
882294,1007631241,10275276,0,0
882295,1007616951,9529044,0,0
882296,1007551851,654024,0,0
882297,1007562961,10322808,0,0
882298,1007606431,10839540,0,0
882299,1007631251,10132068,0,0
882300,1007562971,9641244,0,0
882301,1007606441,10463364,0,0
882302,1007631261,10893600,0,0
882303,1007616961,10227744,0,0
882304,1007551861,10504980,0,0
882305,1007562981,10668180,0,0
882306,1007606451,9135324,0,0
882307,1007631271,10420728,0,0
882308,1007616971,10105956,0,0
882309,1007551871,10053936,0,0
882310,1007606461,9758340,0,0
882311,1007631281,9315864,0,0
882312,1007616981,10068420,0,0
882313,1007551881,10319544,0,0
882314,1007562991,9421740,0,0
882315,1007606471,10396452,0,0
882316,1007631291,10841172,0,0
882317,1007616991,9089016,0,0
882318,1007551891,9583716,0,0
882319,1007563001,10326684,0,0
882320,1007631301,10218564,0,0
882320,1007721261,10218564,0,0
882321,1007617001,10893804,0,0
882322,1007551901,978180,0,0
882323,1007563011,10757736,0,0
882324,1007606481,10203264,0,0
882325,1007631311,10566588,0,0
882326,1007617011,10901760,0,0
882327,1007551911,9361356,0,0
882328,1007563021,9736512,0,0
882329,1007606491,10337496,0,0
882330,1007617021,10234884,0,0
882332,1007563031,2344164,0,0
882333,1007606501,10339128,0,0
882334,1007631321,9839124,0,0
882335,1007617031,10103304,0,0
882336,1007551931,10336884,0,0
882337,1007563041,10569240,0,0
882338,1007606511,9623088,0,0
882339,1007631331,9641856,0,0
882340,1007551941,9955608,0,0
882341,1007563051,9581880,0,0
882342,1007606521,9632268,0,0
882343,1007631341,0,0,0
882344,1007617041,8444784,0,0
882345,1007551951,10098204,0,0
882346,1007563061,9932352,0,0
882347,1007606531,1544280,0,0
882348,1007631351,10119420,0,0
882349,1007617051,9585552,0,0
882350,1007563071,9986820,0,0
882351,1007606541,10791396,0,0
882352,1007631361,9670416,0,0
882353,1007617061,8659392,0,0
882354,1007551961,0,0,0
882355,1007563081,10172664,0,0
882356,1007606551,9839124,0,0
882357,1007631371,1393728,0,0
882358,1007617071,9790368,0,0
882359,1007551971,2620788,0,0
882360,1007606561,976140,0,0
882361,1007631381,10541496,0,0
882362,1007617081,9612276,0,0
882363,1007551981,10584336,0,0
882364,1007563091,10633500,0,0
882365,1007606571,9976620,0,0
882366,1007631391,10076784,0,0
882367,1007617091,11238360,0,0
882368,1007551991,10184904,0,0
882369,1007563101,10666548,0,0
882370,1007631401,1531632,0,0
882372,1007552001,10170624,0,0
882373,1007563111,1581204,0,0
882374,1007606581,10062504,0,0
882375,1007631411,10323216,0,0
882376,1007617111,1926168,0,0
882377,1007552011,11134524,0,0
882378,1007563121,9637368,0,0
882379,1007606591,10211832,0,0
882380,1007617121,9627168,0,0
882381,1007552021,9296484,0,0
882382,1007563131,4491672,0,0
882382,1007781131,4491672,0,0
882383,1007606601,10040880,0,0
882384,1007631421,10000080,0,0
882385,1007617131,9907464,0,0
882386,1007552031,9811380,0,0
882387,1007563141,9848304,0,0
882388,1007606611,10184496,0,0
882389,1007631431,9599424,0,0
882390,1007552041,9469068,0,0
882391,1007563151,10551900,0,0
882392,1007606621,10568628,0,0
882393,1007631441,9930312,0,0
882394,1007617141,10321584,0,0
882395,1007552051,9973764,0,0
882396,1007563161,9952752,0,0
882397,1007606631,9788532,0,0
882398,1007631451,9752628,0,0
882399,1007617151,10060056,0,0
882400,1007606641,9364212,0,0
882401,1007631461,1204212,0,0
882401,1007721421,1204212,0,0
882402,1007617161,10042920,0,0
882404,1007563171,10151244,0,0
882405,1007606651,10400736,0,0
882406,1007631471,9885636,0,0
882407,1007617171,9936024,0,0
882408,1007552071,9240996,0,0
882409,1007563181,9273024,0,0
882410,1007631481,10864836,0,0
882411,1007617181,10622280,0,0
882413,1007563191,9411744,0,0
882414,1007606661,9478248,0,0
882415,1007631491,9487428,0,0
882416,1007617191,10324644,0,0
882417,1007552091,10195920,0,0
882418,1007563201,10918692,0,0
882419,1007606671,9482328,0,0
882420,1007617201,2511240,0,0
882421,1007552101,9016188,0,0
882422,1007563211,10783440,0,0
882423,1007606681,9511092,0,0
882424,1007631501,10730808,0,0
882425,1007617211,10848312,0,0
882426,1007552111,10175520,0,0
882427,1007563221,9330144,0,0
882428,1007606691,9695916,0,0
882429,1007631511,1746240,0,0
882430,1007552121,9146748,0,0
882431,1007563231,10000488,0,0
882432,1007606701,9758952,0,0
882433,1007631521,9948672,0,0
882434,1007617221,9896448,0,0
882435,1007552131,10392168,0,0
882436,1007563241,10800372,0,0
882437,1007606711,9869316,0,0
882438,1007631531,1693404,0,0
882439,1007617231,10151040,0,0
882439,1007674331,10151040,0,0
882440,1007563251,10322808,0,0
882441,1007606721,10581684,0,0
882442,1007631541,9613296,0,0
882443,1007617241,9399912,0,0
882444,1007552141,9941328,0,0
882445,1007563261,9819948,0,0
882446,1007606731,10538640,0,0
882447,1007631551,10202244,0,0
882448,1007617251,9842796,0,0
882449,1007552151,9062088,0,0
882450,1007606741,9913380,0,0
882451,1007631561,9909708,0,0
882452,1007617261,10964592,0,0
882453,1007552161,1775616,0,0
882454,1007563271,5881320,0,0
882455,1007606751,9592284,0,0
882456,1007631571,1942080,0,0
882458,1007552171,10103916,0,0
882459,1007563281,9932148,0,0
882460,1007631581,10806900,0,0
882461,1007617281,10132680,0,0
882461,1007674381,10132680,0,0
882462,1007552181,10385844,0,0
882463,1007563291,10628808,0,0
882464,1007606761,10056792,0,0
882465,1007631591,10769568,0,0
882466,1007617291,9814848,0,0
882467,1007552191,10692048,0,0
882468,1007563301,11744484,0,0
882469,1007606771,11261208,0,0
882470,1007617301,9892368,0,0
882471,1007559181,2342124,0,0
882472,1007563311,10053324,0,0
882473,1007606781,9687348,0,0
882474,1007631601,11452764,0,0
882475,1007617311,10367076,0,0
882476,1007559191,10350552,0,0
882477,1007563321,9650628,0,0
882478,1007606791,9359316,0,0
882479,1007631611,9790368,0,0
882480,1007559201,9756912,0,0
882481,1007563331,10201632,0,0
882482,1007606801,3561228,0,0
882483,1007631621,10251000,0,0
882484,1007617321,10969080,0,0
882485,1007559211,9858912,0,0
882486,1007563341,11526000,0,0
882488,1007631631,9732432,0,0
882489,1007617331,4001460,0,0
882490,1007563351,10394004,0,0
882491,1007606821,10156548,0,0
882492,1007631641,10350960,0,0
882493,1007617341,11126160,0,0
882494,1007559221,10263444,0,0
882495,1007563361,1920456,0,0
882496,1007606831,9782208,0,0
882497,1007631651,10013748,0,0
882498,1007617351,9589428,0,0
882499,1007559231,10175316,0,0
882500,1007631661,10983768,0,0
882501,1007617361,10287720,0,0
882503,1007563371,9954792,0,0
882504,1007606841,10878096,0,0
882505,1007631671,9944388,0,0
882506,1007617371,10182456,0,0
882507,1007559251,10905228,0,0
882508,1007563381,10352184,0,0
882509,1007606851,10718976,0,0
882510,1007617381,9615336,0,0
882511,1007559261,9572496,0,0
882512,1007563391,10861980,0,0
